solutions,init,weight,type,exp,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18
11,1.3,0.42250000000000004,4,0,0.08162424889256803,-0.03753456476869687,0.17212513188842601,0.15350052342242002,0.04132839072943833,0.03004530470988886,0.07099356049740468,0.0670181951627096,0.02996757928953755,0.02694248629085691,0.04326757920739491,0.041720463960308755,0.023500818785077444,0.022218774335070763,0.030914094468109478,0.030124019006278122,0.01930772164030762
11,0.0,0.5917159763313601,4,1,0.0,1.237157804324059,1.290555385314548,0.8051281931275651,0.8112185346383821,1.043128286522374,1.05267404396902,0.926064825549567,0.9291285483210021,1.012165423854484,1.015669902462402,0.9595070358390081,0.9612331656368511,1.003359999042686,1.005165341618271,0.9735301256354131,0.9746288662874021
11,1.3,1.0,4,-1,-1.233853250240629,-1.470147711157073,-0.6493856392656091,-0.669449565670946,-1.080230416378346,-1.101166699662985,-0.874553133596432,-0.878522075765355,-1.031868254130866,-1.036861265718384,-0.934422883197751,-0.9359773471227091,-1.014687997980305,-1.016631122060855,-0.9588284037038921,-0.9596316882621351,-1.007207789354226
11,0.0,1.3313609467455612,4,1,0.0,0.0,0.0,0.0,2.028564429779525,2.099193719811173,-0.322841963255999,-0.36563311838107004,1.986016727923177,2.033096024456305,-0.05868177771796912,-0.08645748836478351,1.7883855338826562,1.816072336133793,0.16765195516462703,0.150724746688176,1.626453566198904
11,1.3,1.69,4,0,-2.80559259985432,-3.18184134060812,2.936995199558733,3.173938208748723,-3.500453049586143,-3.759939146183193,3.742361552096994,3.9723520525119698,-4.078516784438459,-4.268515463719275,3.994314107998597,4.15586670123577,-4.019179733512495,-4.151071626939288,3.797685257355738,3.910417766252365,-3.713690963877347
11,0.0,2.366863905325443,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699986400268433,4.783205423530223,-7.141301137675103,-7.307088571372503,12.89840555673546,13.16286058865864,-15.395689109802962,-15.73369774747279,21.109160963196054
11,0.0,3.698224852071005,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.36488766755969,17.81884828954668,-61.67634740828816,-63.2424488428358
11,1.3,3.8025,4,0,-7.617620681099136,-8.422352633673825,25.17189476679186,26.81861307433119,-56.478299256750745,-60.49396197863504,150.2561424451916,159.2475280567166,-345.6800851434494,-362.5762013125478,666.6268040789349,694.7148579061427,-1134.4102792457759,-1177.2059857795791,1786.4158658962501,1847.513281069454,-2665.0713469916977
11,1.3,4.0,4,1,-8.067502596387108,-8.912293926161624,13.74293528356244,14.744624171544292,-28.03237614930603,-29.750546896482728,56.76561833397085,60.237228770994264,-100.0744948015154,-105.65674378149401,171.23826614024412,179.6007388489298,-276.9256342816053,-288.6865830277606,437.84496787260156,453.91467635216117,-664.3877898480908
11,1.3,9.0,4,-1,-19.45691817329813,-21.315870951169053,104.52529464562359,110.90803186892751,-453.4654934424438,-480.3408841924626,2255.149785974556,2386.646672110233,-9978.277685029372,-10509.743833504459,39375.159545493516,41231.766441991036,-142135.7198962066,-148050.4679482304,480002.035171077,497658.18209918996,-1530074.975965029
12,1.35,0.0,2,1,1.077655953797379,1.04123203560706,1.028206916625044,1.022100707077243,1.017141332589546,1.014901037260584,1.012312623321635,1.011196610703379,1.009608615586861,1.008953440686309,1.007879597773272,1.007453398246148,1.006678533527107,1.006381147879994,1.005795481588694,1.005577150203831,1.005118818141513
12,0.0,0.0,2,0,0.018807867587766453,0.004941089831485696,0.0021958968314435834,0.00189436284801775,0.000986443390139452,0.0009507755112178329,0.0005468938128374291,0.0005397868351966206,0.00032750983963728003,0.0003263229527976364,0.0002022771105565091,0.00020283296744816331,0.0001248704746580065,0.00012601268811837651,7.43544504459015e-05,7.567756472159903e-05,4.005815886018449e-05
12,1.35,0.0,4,1,1.060546122473486,1.017255656181751,1.01831909804139,1.012007997575388,1.009180655810492,1.007080741881259,1.006948407410366,1.00596299858763,1.004771476320279,1.00421665227596,1.004164050097344,1.003814555093322,1.00318057477885,1.002942604083344,1.002927110072807,1.002756063559088,1.002366386028807
12,0.0,0.13717421124828502,4,1,0.8791009624311641,0.9124619611675611,0.9246677383861711,0.9496202903807531,0.9548242458733991,0.9608674236863801,0.963556537190226,0.9702363725478791,0.971997627869389,0.97439601748429,0.97559825134816,0.9786296798106771,0.979534527887934,0.9808257052533941,0.9815171037511191,0.9832452048072771,0.983802605869287
12,1.35,0.45562500000000006,4,0,0.04207113647352378,-0.0896541013428356,0.166001421518906,0.14970019049409602,0.02296872553154111,0.01191765487830212,0.06388669902653915,0.060710710764948814,0.01899523714082157,0.01630703230808736,0.03735831419546155,0.03618938308886499,0.01572904223293464,0.01466932092932209,0.02598647956555618,0.02541574026256154,0.0132922463441172
12,0.0,0.5486968449931411,4,1,0.0,1.210955582405521,1.260761159327184,0.8348027653230121,0.8391559781941421,1.032919229564916,1.04003857559905,0.9391845364977561,0.9415323558553981,1.007449437582552,1.010099998013856,0.966817716173703,0.968179045384932,1.000828248232932,1.002221060047384,0.97824603296893,0.9791255335841881
12,1.35,1.0,4,-1,-1.174789923616966,-1.412175910401704,-0.660064607546317,-0.6861843046639221,-1.0468605647837501,-1.068041986215214,-0.879846790564146,-0.8852947673957171,-1.012618343556303,-1.01787737662079,-0.936102777168976,-0.9382413610522301,-1.002053665912888,-1.004182622700489,-0.9589090970278291,-0.9600118769818351,-0.9981064426380121
12,0.0,1.234567901234568,4,1,0.0,0.0,0.0,1.867318811835268,1.9134265138867512,-0.07475235300225402,-0.09048896388391814,1.721538913900433,1.74206572245573,0.222183922160361,0.214155437560823,1.528138141554273,1.5384930943137451,0.426561479304835,0.422453789863853,1.394159273790359,1.399996011033535
12,1.35,1.8225,4,0,-3.013353821526363,-3.410383373916597,3.528475377424745,3.8525847336402452,-4.721814605496983,-5.09440773234523,5.541121308051953,5.887278019092831,-6.230299191529085,-6.531888013256049,6.378247463216141,6.642798301571195,-6.514605194157895,-6.740348096132978,6.362927471695659,6.559899063148671,-6.287014069627792
12,0.0,2.1947873799725652,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.034021638694118,4.084175335686604,-5.148441041938306,-5.221531890980009,9.212698372380121,9.315766731580993,-9.71555765387939,-9.828388098034718,13.327055811023811,13.451941606622292
12,0.0,3.429355281207132,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.10028686287167,13.50894075487867,-40.815140883451434,-42.08463622655742,94.65953556286792
12,1.35,4.0,4,1,-7.880798061888324,-8.70047061015207,12.54066310949458,13.503623228427442,-28.1556721585399,-29.970095077624702,60.37953355537148,64.1197358890519,-110.5771192159303,-116.7297376573871,192.13582835535692,201.53692315138102,-313.9684562743803,-327.3812539536633,498.5288746162442,517.0250051904463,-758.9037505423676
12,1.35,4.100625000000002,4,0,-8.105728751526179,-8.944932161539537,28.864021922178793,30.99008552018391,-76.21147527691403,-81.94768425072502,221.68391302676008,235.0443212490061,-530.193213524741,-556.574746530002,1055.422310886066,1101.954863285004,-1869.6237534196641,-1945.3181717930281,3092.306781817334,3207.857606619371,-4870.62038697738
12,1.35,9.0,4,-1,-19.057478292340583,-20.84762844306926,97.5306837714972,103.79476897555871,-452.5220114801076,-481.02972030481084,2419.57288277026,2562.020754432303,-10854.06329820042,-11432.580507912351,42396.48536965544,44437.80624026582,-151030.3057844431,-157591.487325762,504815.25931295013,524458.8155136094,-1593587.5943088972
13,1.4,0.0,2,1,1.090303270556323,1.044190118584483,1.030170778990136,1.023300974917087,1.018024472987398,1.0155741136999,1.012842931345698,1.011638148977536,1.0099726144276011,1.009271015839638,1.00814980396258,1.00769600200596,1.006889775507099,1.006574501766035,1.005966823069638,1.005736158503634,1.005261677028641
13,0.0,0.0,2,0,0.021323622698042614,0.006014195086088275,0.0027852246605567232,0.002502011145030569,0.0014271841808414791,0.001369659773658521,0.0008850394578435172,0.0008590108417116661,0.0005999300475044156,0.000584280786892072,0.000429901015727624,0.00041936440905079864,0.0003202130458385966,0.0003126642103146449,0.0002453924190839452,0.00023975199469933322,0.00019215897225677292
13,1.4,0.0,4,1,1.078241792947463,1.023797288853864,1.023161782566416,1.016149090101681,1.012333917707912,1.010022838159123,1.009426154422362,1.00833668159354,1.006773572643834,1.006154811457202,1.005892952666202,1.005499442764349,1.004671128114638,1.004400664469956,1.004265954625574,1.004069760148018,1.003560197939252
13,0.0,0.12755102040816302,4,1,0.86673677677448,0.9111248168658871,0.9238564334289321,0.947653541855577,0.9529674163969041,0.9601778534481271,0.962956323115372,0.9693267752662991,0.9711281381734971,0.973941977356032,0.9751761094672231,0.9780646718993251,0.9789883582628931,0.9804893060732751,0.981196298796086,0.9828422501296531,0.9834102332054131
13,1.4,0.48999999999999905,4,0,0.007608162079004721,-0.141077447606405,0.166443055396786,0.152789622377107,0.005354647013797842,-0.00581622805846288,0.060429110483191925,0.05802616700534398,0.008932724049030423,0.006466824389889464,0.0338397983664237,0.03301060793577569,0.008857431111187364,0.007960998950689496,0.02281567032876802,0.02243418092545729,0.00811164945304986
13,0.0,0.5102040816326531,4,1,0.0,1.187702100442963,1.2346018231615021,0.8568440944224901,0.862131381390957,1.023954735698894,1.030642829081882,0.948760382660879,0.9512933060007661,1.003807308972791,1.006338596870472,0.9721681791337881,0.9735848044338801,0.9990513433538081,1.000396406856427,0.9817241413484231,0.98262427343818
13,1.4,1.0,4,-1,-1.106724800661636,-1.353498091677299,-0.6749133897284221,-0.7027690580855851,-1.018675525635513,-1.039837244656481,-0.8854795404984791,-0.891525591408962,-0.997587523600384,-1.002874444133319,-0.9380299934342531,-0.940380102260672,-0.992590267489827,-0.994746285033351,-0.9593327908746591,-0.9605326173450811,-0.9914592636408761
13,0.0,1.147959183673469,4,1,0.0,0.0,0.0,1.7775211744377,1.820147760732593,0.102323473719599,0.09095148602804182,1.551954350428238,1.568622168318143,0.40849912355793405,0.403587533710128,1.3691360749586892,1.377002587529953,0.5882328972063591,0.586060013812843,1.258935210498346,1.263219105219058
13,1.4,1.959999999999999,4,0,-3.204292730526371,-3.635701656987217,4.257954937629159,4.688185531844242,-6.34664438964495,-6.851962825224632,8.007684827868513,8.498549254937291,-9.279411503648817,-9.72886002268623,9.8668837603898,10.27607246392398,-10.300414286747039,-10.66449814537025,10.382002531719401,10.7085239073227,-10.451881049481491
13,0.0,2.040816326530612,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5754674659754153,3.618223095047499,-3.811248937014941,-3.8653632810903042,6.898769185163532,6.9713473273927065,-6.322476152848138,-6.395182632148367,8.91852099516317,8.996042659407978
13,0.0,3.1887755102040822,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29657235685388,10.383170729022758,-28.16854289735697,-28.419101657422132,60.877701379804314,61.39224145712618
13,1.4,4.0,4,1,-7.661624581488935,-8.485384233270796,11.44032987561014,12.447372896669211,-28.399070155500713,-30.263849745680538,63.344048170871574,67.19735394212378,-119.3986918426434,-125.86005255136139,210.75147494144463,220.816914630502,-348.8477899732627,-363.43272378412223,558.3363273485518,578.6833237006011,-855.5066182346426
13,1.4,4.409999999999998,4,0,-8.557460884868663,-9.460075339288563,33.28270162048731,35.99875975642563,-102.0031892152721,-109.7032735368952,316.9861106094258,335.5522164550776,-783.8949666945812,-822.3871715091253,1619.147763107442,1691.199553491837,-3018.452171267351,-3143.3494300075727,5307.792673046732,5510.718130847657,-8911.6850332264
13,1.4,9.0,4,-1,-18.58645754953444,-20.371861135926853,91.2549952618906,97.82373867527585,-454.5720971422325,-484.04293992853445,2552.67786932846,2699.2605103468427,-11522.967238237641,-12121.06079046505,44989.428154003894,47127.150671372285,-160724.1004314942,-167675.1206236049,539705.184721955,560646.436721967,-1707982.6113635032
14,1.45,0.0,2,1,1.063399373622269,1.04716999013005,1.02876348432784,1.024481621061235,1.017878422157177,1.016224530200013,1.012876106606997,1.012058938784708,1.010040133878197,1.009570275265697,1.008221140665055,1.007922465567532,1.00695729623632,1.006753535614164,1.006028812526526,1.005882351376745,1.00531813954755
14,0.0,0.0,2,0,0.022429921007050192,0.00698896511865829,0.004497542763059942,0.0030357488593843744,0.002242323043002176,0.001729821865784714,0.001398464167146424,0.001129673368773426,0.0009677641784217039,0.0008008301190865208,0.0007137876725090421,0.0005997798024130196,0.0005501336180422367,0.00046727369542617914,0.00043797218175009594,0.0003750190811614984,0.0003574939079991901
14,1.45,0.0,4,1,1.043811066913939,1.030172088083165,1.024628171289339,1.020099927287015,1.014545542903128,1.01280701017841,1.011452669196467,1.010570387641184,1.00849802855749,1.00797336541262,1.007423076979974,1.007076134852788,1.006008868058756,1.005762933052509,1.005478767284067,1.005295199336252,1.004647690741604
14,0.0,0.118906064209274,4,1,0.87138317111813,0.9100635472643811,0.9245291833109691,0.9461253821409531,0.9523537199131911,0.9596235831253591,0.9629544018533961,0.9686236079754471,0.970802356993355,0.9735773979366631,0.9750860162216101,0.9776256537539381,0.9787591448959301,0.980218623987497,0.981091401847717,0.9825270921836661,0.9832296889831441
14,0.0,0.475624256837098,4,1,1.133162708568454,1.166265967874006,0.8656917566033691,0.8749567200368241,1.011193435605899,1.017055047478691,0.955263944120437,0.956309808417772,1.000215517215001,1.001242991614592,0.976133885745822,0.9763355766035241,0.9976404027089361,0.9979003348181831,0.98440043599998,0.984425837627348,0.996963866579268
14,1.45,0.525625,4,0,-0.152074902058176,-0.193658015824688,0.17241777717604,0.16281043470526801,-0.01731010420767087,-0.02455884939791686,0.059992586734932546,0.058771841088008536,-0.002028966881366917,-0.003422787877858713,0.03222182144140398,0.031930716127711645,0.0019115085514203112,0.001503016321764513,0.0210053080360321,0.02092670133409838,0.003113459847544887
14,1.45,1.0,4,-1,-1.231358434103165,-1.298161046581003,-0.6965534270077081,-0.71884303733007,-1.003571432197565,-1.016972748356761,-0.8940662346267221,-0.8971757900222711,-0.9887918853679161,-0.991507705390505,-0.941528381807448,-0.9423665230373031,-0.9870220697302561,-0.9878669180326661,-0.960854942303035,-0.9611421588017941,-0.9875446989916311
14,0.0,1.070154577883472,4,1,0.0,0.0,0.0,1.7033040241681392,1.758501860156625,0.24311505749018103,0.22725711480375801,1.428976146054685,1.453284081608739,0.5414390558798401,0.5353958887751551,1.263679761179871,1.275202371561349,0.6959129992567971,0.693600808848805,1.174589486792674,1.180875437350213
14,0.0,1.902497027348395,4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.121473235025595,3.219808730592691,-2.7442608685394543,-2.839073113644282,5.222480747097141,5.336912649245441,-4.05359882598038,-4.153531912642673,6.149207713136709,6.251054912737935,-4.5843180182829375
14,1.45,2.1025,4,0,-3.739732808974524,-3.865148327548249,5.551248375393256,5.704649997695703,-8.739792573926657,-9.104074578749241,11.567901335273369,11.95885423591567,-13.76761809017039,-14.143322809364452,15.161674035037391,15.515999584429661,-16.26223910372049,-16.588451351073452,16.930729323223762,17.23282664547256,-17.4678676523341
14,0.0,2.9726516052318672,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31834041911652,8.40907114745748,-19.970239322952303,-20.213418371844057,40.58252707620994,41.06597364569596,-63.84205090454053
14,1.45,4.0,4,1,-8.056866937154483,-8.283160450573508,11.33294074164189,11.58890574582864,-29.438167648901743,-30.54114508660554,67.22410175763518,69.41254461589884,-129.4649826906641,-132.8558116831539,231.55177082120534,236.63292375631067,-387.3122842160797,-394.5514048805908,623.8289972112086,633.9388985321443,-960.6819860711751
14,0.0,4.280618311533889,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89878771564332
14,1.45,4.730624999999999,4,0,-9.719162653835104,-9.984298847087512,40.96750530761228,41.986742738465345,-139.5064965183511,-144.6640358505052,450.7665347078892,465.47766351120947,-1148.5480524193158,-1181.311536866446,2480.492949412086,2545.4536004888723,-4919.638013114134,-5038.703395336887,9267.449416141719,9471.940078962427,-16620.61827672591
14,1.45,9.0,4,-1,-19.432714442239984,-19.924826123894302,91.16279716578573,93.05485377497766,-471.3717673739996,-487.79334512457797,2712.624418196561,2796.807996721441,-12273.13933091061,-12597.00642537805,48213.43067450535,49330.63672238968,-174103.35703134362,-177702.7697587634,590308.9695660676,601221.8234743106,-1878371.377375403
15,1.5,0.0,2,1,1.068905802040229,1.050145546885903,1.029933937890995,1.025614977995071,1.018462027122474,1.016830623144397,1.01323832697026,1.012441550376186,1.010290715730462,1.009836714476366,1.008406710988995,1.008120386679476,1.007101369912796,1.0069074205340791,1.006144623991206,1.00600611863441,1.005413744383721
15,0.0,0.0,2,0,0.024142739212571873,0.00788437894668595,0.005073444418049355,0.003504842507682848,0.002620099582582885,0.002039550584215372,0.001669582169188166,0.001359247731822694,0.001176805957723209,0.0009827149787318412,0.000883129213242656,0.0007501967475088411,0.0006921578687395513,0.0005954269328068695,0.0005601403114501302,0.0004866123402682832,0.000464614114630918
15,1.5,0.0,4,1,1.052330559927287,1.036439997737076,1.028191700889962,1.023901372339114,1.017124877180726,1.015470352636564,1.013553391577494,1.012697508675413,1.010220492137359,1.009702685183427,1.008919991458458,1.00857238000409,1.007304327094447,1.007054926589421,1.006644122282192,1.006456007982525,1.005688128076947
15,0.0,0.11111111111111101,4,1,0.8616189074765661,0.909130683213052,0.9239707490416821,0.944863701316153,0.9513145119885941,0.959114097738146,0.962593239784395,0.9680260874563791,0.970294810004756,0.9732387660978551,0.97481143993866,0.9772436848546131,0.9784221959119611,0.9799651604625581,0.9808726658593431,0.9822478715539591,0.9829770588158051
15,0.0,0.44444444444444403,4,1,1.111865545295495,1.1456735540780851,0.8910700203323271,0.889700962891633,1.010778681687115,1.011483279761369,0.9633585661160791,0.96219621393118,0.9997853729903711,0.9992974226413801,0.980226169609629,0.9795348759012451,0.9975019614623801,0.9970695214003901,0.9869370121299381,0.986485848233918,0.9969776072887221
15,1.5,0.5625,4,0,-0.207611578286543,-0.248521979529286,0.189817566165067,0.18003285149815001,-0.03838074015877868,-0.045345197740752526,0.06381783012150988,0.06301519125158736,-0.01277834395729732,-0.01397293604731503,0.03299027446181003,0.03290742271904906,-0.004828923326953227,-0.005117661134302898,0.020774309007387682,0.02081427129927443,-0.0016478039085982062
15,1.5,1.0,4,-1,-1.187566574675078,-1.247936850736456,-0.71581512497313,-0.7333558285325671,-0.9879826442054661,-0.998867495481306,-0.9001499003774831,-0.9019638503378501,-0.981232524595514,-0.9830809287653961,-0.9437541352689681,-0.9440448916466421,-0.9825320243926181,-0.9829555097006141,-0.9617198974241401,-0.9617076999313511,-0.984500752009638
15,0.0,1.0,4,1,0.0,0.0,1.583891593725311,1.64064296027567,0.366987051946905,0.356600850063431,1.32806700047017,1.338121727952251,0.6426426507612111,0.638512516153907,1.188887535872286,1.192062261773843,0.771956338234109,0.769962637771132,1.119173914810925,1.120448475796661,0.84115025636101
15,0.0,1.777777777777777,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.920800019999567,2.937900194995291,-2.094885327916637,-2.114656041314956,4.230658806341884,4.2540668653983325,-2.6998504407177,-2.72268000835361,4.558763677759885,4.5808251541134,-2.756873548080563
15,1.5,2.25,4,0,-3.987437992928037,-4.1034079113283735,6.806509416777381,6.914499307413383,-11.55410802378797,-11.908068941347182,16.03775490468201,16.43481406747656,-19.755070452093282,-20.15122958911941,22.66067688984736,23.0452761433919,-25.20398871196249,-25.568537159345972,27.24751054056137,27.592877512988274,-29.00899729360493
15,0.0,2.777777777777777,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.030344031001379,7.0406779201305,-14.83363863644942,-14.86673612749419,28.6038262788227,28.67261131327635,-41.563893465602604
15,1.5,4.0,4,1,-7.907257978482178,-8.101067396157056,10.7258389622333,10.91597696033022,-29.849487027639057,-30.712792368207282,69.1021235679253,70.76096792111174,-135.13184789443432,-137.7339720851562,244.63325859245452,248.67251146337858,-413.50631533909575,-419.4811591466286,671.0958431182436,679.7260168599022,-1040.149226018578
15,0.0,4.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.497680453343502,24.509843381645968,-98.64170959309195
15,1.5,5.0625,4,0,-10.28714868399719,-10.52821779766018,48.2737100170879,49.0255167953992,-182.63017591226222,-187.4955016651982,615.2916307461105,629.8337544684738,-1628.734107782708,-1662.0690235408122,3722.5625071057893,3790.667251306594,-7932.756949597291,-8061.205953243688,16061.68314545398,16287.482422114392,-30712.32320158484
15,1.5,9.0,4,-1,-19.10674365149319,-19.522951638524372,87.98575651793728,89.38469699011648,-477.968218309458,-490.6893072617175,2792.2194237674935,2855.4845584996933,-12647.111554933761,-12888.97502322531,50213.6110500289,51060.89510442038,-184107.67450793242,-186887.91663740753,632001.5192319902,640549.63269127,-2026710.5447637169
16,1.55,0.0,2,1,1.074405842768435,1.053129988312735,1.031345745043388,1.026692755876312,1.019106590793733,1.017383480730442,1.013609861532479,1.012778889374655,1.010533595851911,1.010064668848369,1.008578486385356,1.008285101119032,1.007229576299215,1.007032204997268,1.006244131485726,1.006104035031704,1.005493307941478
16,0.0,0.0,2,0,0.025618559323445204,0.008720013856080455,0.005548818975330744,0.003918246429100075,0.002915183097522228,0.002306969870994824,0.0018803634917511911,0.001554919423633089,0.001339683437127176,0.001136255331249669,0.001015440455728933,0.0008762192726904927,0.0008033833486135455,0.0007021462543413126,0.0006559872018974677,0.0005790782187323762,0.000548769194850557
16,1.55,0.0,4,1,1.060697255062611,1.042709193139129,1.032239730193267,1.027602530061626,1.019836351062715,1.018047060151053,1.015676618646294,1.014747237051374,1.011933409602889,1.011368619542968,1.010392234406659,1.010011566987239,1.008571861710412,1.008297855853667,1.007778978395657,1.007571708480773,1.006699082403833
16,0.0,0.104058272632674,4,1,0.8531798688633251,0.90822157244378,0.9228664494436831,0.9437514481578371,0.9501232316995941,0.95860004366877,0.9620415817557941,0.967476204630572,0.9697144790296001,0.972893508169086,0.9744453306321651,0.9768808646037981,0.9780421685224331,0.9797043552611651,0.980598728039588,0.981976727769694,0.982694809475193
16,0.0,0.416233090530697,4,1,1.092964124102082,1.125254694100874,0.9035440140645581,0.9015568242880571,1.006745267336274,1.006843814398798,0.9680304361877151,0.9667782432754141,0.998361646135788,0.9977385388905391,0.982695438887736,0.9819724357986801,0.9968879677154181,0.996406449266336,0.9885000113969471,0.9880332029599961,0.9966927057816071
16,1.55,0.6006250000000001,4,0,-0.26465439495577103,-0.306225251963589,0.21374112580777602,0.20479800205553503,-0.06187751764972527,-0.06902985560054116,0.07132119158173791,0.07097441873508104,-0.02456435027458428,-0.025692620761000873,0.035920225542295764,0.036027080167739485,-0.01200923958977506,-0.012238554864528751,0.021985317910097082,0.02212417682366133,-0.006582147424925494
16,0.0,0.9365244536940681,4,1,0.0,0.0,1.538870701431641,1.586676664435327,0.45678410556374105,0.450130714623212,1.262455895436236,1.2708274022315331,0.71390779116906,0.711361721088372,1.140288246052452,1.142808759848489,0.823845518781523,0.822623811339215,1.084065456903932,1.085034970570264,0.8797795700212631
16,1.55,1.0,4,-1,-1.145923598245831,-1.203175418894533,-0.727390832188434,-0.7455910585729231,-0.9741315990424231,-0.984757604876714,-0.9039313468147291,-0.905756963222453,-0.9751574559078151,-0.9769302555232061,-0.9450403725013921,-0.9453242065960471,-0.979106135858232,-0.9794956550314771,-0.962154326064608,-0.962134264285401,-0.98224777739246
16,0.0,1.664932362122788,4,1,0.0,0.0,0.0,0.0,0.0,2.571046329743554,2.696858848606386,-1.44736017079439,-1.548652592505562,3.349225635749721,3.469157708113801,-1.647433122000324,-1.736436628066293,3.3988400910311682,3.488492927804857,-1.5146560206430122,-1.5811216441295701
16,1.55,2.4025,4,0,-4.240709345010923,-4.353028587271746,8.201030420489708,8.324295072776513,-14.892057448929151,-15.321082650593173,21.62662903548828,22.13878289425609,-27.746346329348782,-28.290508438436397,33.34549211029798,33.90345285366733,-38.7223121824782,-39.279454835699006,43.628477378940396,44.179076720343986,-48.114363350253285
16,0.0,2.601456815816857,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857469885583551,6.01398583954579,-10.80978331209316,-11.13633528015072,20.053752325446613,20.60363118026914,-26.862461337203676,-27.60164050252537
16,0.0,3.746097814776275,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.47034809751504,18.81968235396903,-66.59621093329237,-67.96237953050102
16,1.55,4.0,4,1,-7.765786158171158,-7.940829254995515,10.24506294546569,10.403824008157361,-29.89705050293296,-30.74351948820609,69.77766429167139,71.37282386117181,-138.2892177092367,-140.8003858169912,253.27673553125848,257.22295443693423,-432.22634860578506,-438.14535315312224,706.4317922764787,715.0886394148181,-1101.444697594618
16,1.55,5.405625000000001,4,0,-10.86746759510283,-11.09770081278533,56.32246293775428,57.14982570644228,-232.9899963947523,-238.8433075470476,816.6915326818913,835.0939372358463,-2261.148559177011,-2306.402286133442,5518.710819850542,5618.723461322741,-12680.14399738224,-12883.88697116442,27501.969737338513,27887.529636007243,-55745.33759924173
16,1.55,9.0,4,-1,-18.79889042471299,-19.17025231516353,85.42422012688876,86.64298310067565,-479.53271730234553,-491.9528611265872,2820.6295950349468,2881.566237929891,-12809.43536309014,-13042.316416445581,51551.36589343087,52380.326074413344,-191940.9364184955,-194712.9336635658,665933.2894427546,674598.3452266895,-2148984.3600829463
17,1.6,0.0,2,1,1.07987306790964,1.056168493584522,1.032657132465174,1.027719726197459,1.019680056395336,1.017886929444354,1.013926964685613,1.013073909769784,1.010732622970415,1.010256450625544,1.00871364617819,1.008418477790769,1.00732640120379,1.007129445232665,1.006316206674485,1.006177428313816,1.005548519158042
17,0.0,0.0,2,0,0.026888184734575053,0.009513358480806144,0.00595545655084065,0.004283953966061516,0.003164892655094953,0.002538704618539833,0.0020570457761628644,0.001722260088397765,0.0014752439817455332,0.001266293475384733,0.00112495038342475,0.0009821458635816127,0.0008950277828937149,0.0007913023214173588,0.0007346662272764981,0.0006559392224098626,0.0006176332362954895
17,1.6,0.0,4,1,1.068963715988638,1.049108248706862,1.036165400800462,1.031249402913311,1.022471859992598,1.020574564660185,1.017737832603996,1.016749973778183,1.01359818029396,1.012996244043604,1.011822077296579,1.011415294450408,1.009803927584828,1.009510500534915,1.008881541740574,1.008659131660904,1.007681878034721
17,0.0,0.09765625,4,1,0.845856459146457,0.907291112625047,0.9217100082317241,0.9427205150504161,0.949015620732206,0.9580522123770131,0.961457466447411,0.9669363067841181,0.969147460526203,0.9725224586053781,0.9740556881660861,0.9765142989432101,0.9776606304579941,0.9794229432543061,0.9803058625097161,0.981698038371116,0.982406543669302
17,0.0,0.390625,4,1,1.075549231844315,1.104657693125243,0.9136822529331321,0.910958316304261,1.003149426750724,1.002708744964598,0.9715526150360381,0.970190912615803,0.9970683156044561,0.9963175693082581,0.9844938255978221,0.9837277423065851,0.996294642652747,0.9957629717377311,0.989611115615957,0.989121786001748,0.996384524118309
17,1.6,0.64,4,0,-0.323509508712156,-0.366881243040013,0.245639602724528,0.23744078000704502,-0.08884609696338787,-0.09635647060368653,0.08287645863610951,0.08298103030178662,-0.03794202641369837,-0.03906406243024418,0.04119692483729492,0.04148308478998008,-0.01998570540962704,-0.0201852326592235,0.02474328266838233,0.02497197851442555,-0.011942259699527872
17,0.0,0.87890625,4,1,0.0,0.0,1.499271140743041,1.53937830970405,0.530964443483202,0.526661973487172,1.212203397726778,1.218936167638493,0.76809162370312,0.7663583116457191,1.105835013610498,1.107688081545879,0.861533952832033,0.8606600914726651,1.060383035972746,1.061025360692479,0.9070651395826751
